Latitude,Longitude
55.7658626265171,37.6258494178991
55.7677552450078,37.6256791900408
55.7616063258808,37.6155697951404
55.7658111743734,37.6027681699317
55.7688116530207,37.6156618933176
55.7604717279235,37.6119958332635
55.7683725904408,37.6186700052438
55.7647078644783,37.6016442530748
55.766052130041,37.6135449112378
55.7646647340194,37.6030256373168
55.7680477141961,37.601632112339
55.7680783226117,37.597959133726
55.7672048964238,37.608231911245
55.7682759994361,37.6159551603631
55.7651006790013,37.615974741378
55.7654465622916,37.5998701794707
55.7645681101706,37.6155287639659
55.7596936628559,37.610652794354
55.7604301052407,37.611263907334
55.7623093720981,37.6079314796787
55.7685015010465,37.600871661433104
55.7677854431549,37.5991506299787
55.7617949943187,37.6160325901894
55.7623898473158,37.609213189671
55.7642367267681,37.6056229880119
55.7681540114932,37.6069809326605
55.7642367267681,37.6056229880119
55.7645963090553,37.5987552833609
55.7686698451112,37.6169031702603
55.7688265576964,37.6197427675868
55.7640038939526,37.6086001699776
55.7628466135265,37.6066072813859
55.7584119653366,37.6134161017086
55.762023809811,37.5986591918881
55.7568432590685,37.607445369833
55.7645971006077,37.6007653605315
55.7615707725986,37.5986553015604
55.7611192818959,37.5984419369741
55.7619304490323,37.600648174161
55.7550790514657,37.5982855240878
55.7562594167108,37.5985605409926
55.7542997548914,37.6013279653649
55.7625148458447,37.5988867331408
55.7583735056269,37.6058453326195
55.764953129015,37.5975926824583
55.7626062977489,37.5978093608743
55.7587362553385,37.6002813222058
55.7614535951336,37.6010996502899
55.7594803045061,37.6057195738864
55.7546712283834,37.59977664667
55.7609336353385,37.6030995157293
55.7611337683765,37.599625516031
55.7557303317601,37.6039265822829
55.7569096101751,37.5980905355716
55.7541819912565,37.6025297656329
55.7558142970334,37.5982464321377
55.7646797002763,37.5977347028805
55.7543007562839,37.5999971789064
55.7561225249897,37.6023426445217
55.7587002666518,37.6071080305971
55.7573010219492,37.6014233353998
55.7590810515206,37.60755226329
55.7573255319498,37.6047903735378
55.7607694681285,37.6143712694492
55.7677656079267,37.62688821354
55.7652917005516,37.6261604509236
55.7686376093407,37.6299968918245
55.7667769042677,37.6286120211675
55.7608679647447,37.5980809254278
55.7664697329284,37.6406548985083
55.7686092321711,37.6203040977552
55.7644955249581,37.6080633590826
55.7583140060661,37.6365557169475
55.765283962276,37.6165076624987
55.756462814034,37.6401446557405
55.7570128249501,37.6381517269901
55.7566806131545,37.6057655836481
55.7634368031287,37.5984917995807
55.7576020833442,37.6371056454344
55.7685278987857,37.627969336033
55.7688026039004,37.6013222163499
55.7672195837315,37.6303373390134
55.7686996024251,37.6294979546243
55.7641950865539,37.6001909404294
55.7661903529405,37.6169612841346
55.7669042219683,37.6300171136076
55.7687351119746,37.6344450764156
55.7656939552613,37.6269544406998
55.7677838924309,37.6249658765919
55.7684730339576,37.6270923718912
55.7674409363869,37.6307074036242
55.7688050106409,37.6403467164179
55.7674138016342,37.6300393044938
55.7668610154173,37.6292688451986
55.7675612434736,37.6278691681999
55.7639824940327,37.5997237166315
55.7662481276736,37.630969766498
55.7654123535002,37.6103115800811
55.7675233556753,37.6273093620609
55.7669087728434,37.626186669514
55.7674822095387,37.6262520377156
55.7623200152261,37.598211847119
55.7623012998725,37.6079286630509
55.7645971006077,37.6007653605315
55.7677854431549,37.5991506299787
55.7686472127772,37.5975504289468
55.7623012998725,37.6079286630509
55.7641209352403,37.6154352429941
55.7645971006077,37.6007653605315
55.7641452437983,37.6351986686055
55.7654123535002,37.6103115800811
55.7680143528302,37.6354664826031
55.7645971006077,37.6007653605315
55.7641643101203,37.6092764511111
55.7686996024251,37.6294979546243
55.765283962276,37.6165076624987
55.7681560833767,37.6089248614672
55.7643443387198,37.6153878513286
55.7686472127772,37.5975504289468
55.7686794931878,37.6393510837602
55.7674138016342,37.6300393044938
55.7680143528302,37.6354664826031
55.7652047262186,37.6208526605809
55.7681560833767,37.6089248614672
55.7671267527264,37.6289270512048
55.7681591148605,37.6296424285698
55.765313560979,37.5983302901807
55.7643763344303,37.6345073461012
55.7688538176222,37.6385080909965
55.7669087728434,37.626186669514
55.7684730339576,37.6270923718912
55.7658111743734,37.6027681699317
55.7687284849597,37.6272046852222
55.7686472127772,37.5975504289468
55.7612214933853,37.611082613687
55.7687751350702,37.6048021666905
55.7680143528302,37.6354664826031
55.7643763344303,37.6345073461012
55.7643443387198,37.6153878513286
55.7654465622916,37.5998701794707
55.7645971006077,37.6007653605315
55.7612214933853,37.611082613687
55.765313560979,37.5983302901807
55.7654123535002,37.6103115800811
55.7652047262186,37.6208526605809
55.7684730339576,37.6270923718912
55.7673569480286,37.628470838752
55.7623898473158,37.609213189671
55.7683725904408,37.6186700052438
55.7687872934931,37.6290737378503
55.7686794931878,37.6393510837602
55.7641643101203,37.6092764511111
55.7654123535002,37.6103115800811
55.7621588834958,37.6062489488799
55.7623012998725,37.6079286630509
55.7677854431549,37.5991506299787
55.7672497379999,37.625172109047
55.7686794931878,37.6393510837602
55.7669087728434,37.626186669514
55.7686472127772,37.5975504289468
55.7642367267681,37.6056229880119
55.7623012998725,37.6079286630509
55.7653230705914,37.6153631846434
55.7681428274619,37.6333691394244
55.7643763344303,37.6345073461012
55.7645681101706,37.6155287639659
55.7642367267681,37.6056229880119
55.7677838924309,37.6249658765919
55.7636685192463,37.6108193479352
55.7596936628559,37.610652794354
55.7645971006077,37.6007653605315
55.7688026039004,37.6013222163499
55.7685015010465,37.600871661433104
55.7636685192463,37.6108193479352
55.7641452437983,37.6351986686055
55.7636685192463,37.6108193479352
55.7681540114932,37.6069809326605
55.7677854431549,37.5991506299787
55.7604301052407,37.611263907334
55.7654465622916,37.5998701794707
55.7688026039004,37.6013222163499
55.7682203711885,37.6182397658195
55.7634020377505,37.6084761008839
55.768599180151,37.6352060351666
55.7596936628559,37.610652794354
55.7634044257509,37.6078863024795
55.7675612434736,37.6278691681999
55.7667769042677,37.6286120211675
55.7674822095387,37.6262520377156
55.7654321058928,37.5975126597415
55.765082234792,37.6083918799584
55.7584119653366,37.6134161017086
55.7652047262186,37.6208526605809
55.7665259976699,37.6129626291996
55.7640038939526,37.6086001699776
55.7584119653366,37.6134161017086
55.7616861349378,37.6163769985022
55.7686996024251,37.6294979546243
55.7687175788364,37.6263210035398
55.7623012998725,37.6079286630509
55.7604301052407,37.611263907334
55.7596936628559,37.610652794354
55.7685374663926,37.6049369071444
55.7676715621885,37.6302301703808
55.7646647340194,37.6030256373168
55.7636685192463,37.6108193479352
55.7634044257509,37.6078863024795
55.7683201452561,37.6286745551334
55.7604301052407,37.611263907334
55.7645971006077,37.6007653605315
55.7681560833767,37.6089248614672
55.7686472127772,37.5975504289468
55.7672497379999,37.625172109047
55.7644955249581,37.6080633590826
55.7554719624598,37.5980761051858
55.7623012998725,37.6079286630509
55.7623012998725,37.6079286630509
55.7584119653366,37.6134161017086
55.76842086911,37.606687427071
55.7675233556753,37.6273093620609
55.763829112463696,37.614551312804
55.7653905419296,37.6215587192151
55.7673569480286,37.628470838752
55.7686996024251,37.6294979546243
55.7685015010465,37.600871661433104
55.7680143528302,37.6354664826031
55.7688050106409,37.6403467164179
55.7677838924309,37.6249658765919
55.7679817396657,37.5985311874596
55.7554719624598,37.5980761051858
55.7680143528302,37.6354664826031
55.7685015010465,37.600871661433104
55.7644955249581,37.6080633590826
55.765283962276,37.6165076624987
55.7681560833767,37.6089248614672
55.7681428274619,37.6333691394244
55.7686996024251,37.6294979546243
55.7667769042677,37.6286120211675
55.7686996024251,37.6294979546243
55.7623898473158,37.609213189671
55.7641209352403,37.6154352429941
55.7643443387198,37.6153878513286
55.7686092321711,37.6203040977552
55.7654123535002,37.6103115800811
55.7677838924309,37.6249658765919
55.7642367267681,37.6056229880119
55.7674822095387,37.6262520377156
55.765283962276,37.6165076624987
55.7654321058928,37.5975126597415
55.7674919881982,37.6267325402681
55.7647078644783,37.6016442530748
55.7623012998725,37.6079286630509
55.7623898473158,37.609213189671
55.7671267527264,37.6289270512048
55.7684730339576,37.6270923718912
55.765313560979,37.5983302901807
55.7685732989401,37.6290996507684
55.7676715621885,37.6302301703808
55.7641643101203,37.6092764511111
55.7681560833767,37.6089248614672
55.7672497379999,37.625172109047
55.7647078644783,37.6016442530748
55.7636685192463,37.6108193479352
55.7612214933853,37.611082613687
55.7645681101706,37.6155287639659
55.7675233556753,37.6273093620609
55.7646647340194,37.6030256373168
55.7628466135265,37.6066072813859
55.7683725904408,37.6186700052438
55.7680143528302,37.6354664826031
55.7651222851427,37.6152218785079
55.7643763344303,37.6345073461012
55.7623898473158,37.609213189671
55.7688538176222,37.6385080909965
55.7686472127772,37.5975504289468
55.7683725904408,37.6186700052438
55.7685278987857,37.627969336033
55.7677854431549,37.5991506299787
55.7679032055716,37.6340261260937
55.7685241513175,37.6357292822332
55.7675233556753,37.6273093620609
55.7676296200358,37.626646523557
55.7642367267681,37.6056229880119
55.7688538176222,37.6385080909965
55.7680143528302,37.6354664826031
55.7688116530207,37.6156618933176
55.7623012998725,37.6079286630509
55.7623898473158,37.609213189671
55.7623898473158,37.609213189671
55.7642367267681,37.6056229880119
55.7684730339576,37.6270923718912
55.7658111743734,37.6027681699317
55.7681560833767,37.6089248614672
55.7647078644783,37.6016442530748
55.7677854431549,37.5991506299787
55.7623898473158,37.609213189671
55.7644955249581,37.6080633590826
55.7677854431549,37.5991506299787
55.7681591148605,37.6296424285698
55.7646647340194,37.6030256373168
55.7623012998725,37.6079286630509
55.7686996024251,37.6294979546243
55.7679817396657,37.5985311874596
55.7686092321711,37.6203040977552
55.7654465622916,37.5998701794707
55.7653905419296,37.6215587192151
55.7687284849597,37.6272046852222
55.7623012998725,37.6079286630509
55.766052130041,37.6135449112378
55.7643774152051,37.6315615964636
55.765082234792,37.6083918799584
55.7651006790013,37.615974741378
55.7604301052407,37.611263907334
55.7584119653366,37.6134161017086
55.765082234792,37.6083918799584
55.7643774152051,37.6315615964636
55.7584119653366,37.6134161017086
55.765082234792,37.6083918799584
55.7596936628559,37.610652794354
55.7584119653366,37.6134161017086
55.7554719624598,37.5980761051858
55.7640038939526,37.6086001699776
55.7554719624598,37.5980761051858
55.7653100683788,37.6329529587939
55.766006913438,37.6321268557409
55.7662794138825,37.6132943674054
55.7640038939526,37.6086001699776
55.7651006790013,37.615974741378
55.7653100683788,37.6329529587939
55.7604301052407,37.611263907334
55.7631690160657,37.6256645863367
55.7640038939526,37.6086001699776
55.7596936628559,37.610652794354
55.765082234792,37.6083918799584
55.7584119653366,37.6134161017086
55.7680477141961,37.601632112339
55.7554719624598,37.5980761051858
55.7584119653366,37.6134161017086
55.7604301052407,37.611263907334
55.7596936628559,37.610652794354
55.7604301052407,37.611263907334
55.76842086911,37.606687427071
55.7554719624598,37.5980761051858
55.7643774152051,37.6315615964636
55.765082234792,37.6083918799584
55.7604301052407,37.611263907334
55.7653100683788,37.6329529587939
55.7584119653366,37.6134161017086
55.7666929145598,37.6133534024466
55.7584119653366,37.6134161017086
55.7643774152051,37.6315615964636
55.766253156499,37.6140066825456
55.7554719624598,37.5980761051858
55.7635426803249,37.609726477766
55.7584119653366,37.6134161017086
55.7688265576964,37.6197427675868
55.7640038939526,37.6086001699776
55.765082234792,37.6083918799584
55.7604301052407,37.611263907334
55.7643774152051,37.6315615964636
55.766006913438,37.6321268557409
55.7584119653366,37.6134161017086
55.7604301052407,37.611263907334
55.765082234792,37.6083918799584
55.7617949943187,37.6160325901894
55.7604301052407,37.611263907334
55.7554719624598,37.5980761051858
55.7617949943187,37.6160325901894
55.7631690160657,37.6256645863367
55.7680477141961,37.601632112339
55.7624600697852,37.6385858560487
55.7664697329284,37.6406548985083
55.7604877189976,37.6401409984823
55.7680891248923,37.5979854402918
55.756462814034,37.6401446557405
55.7606248886265,37.6137564644856
55.7669042219683,37.6300171136076
55.7562594167108,37.5985605409926
55.7647901770388,37.6210029666565
55.7642367267681,37.6056229880119
55.7611337683765,37.599625516031
55.7617969306202,37.6381266196335
55.7606248886265,37.6137564644856
55.756956587168,37.6399556782389
55.7591064357401,37.603215734047
55.7672145034869,37.6348852417042
55.765128153841,37.6394814311564
55.7605816007189,37.6118772687822
55.7558142970334,37.5982464321377
55.7550790514657,37.5982855240878
55.7580359126713,37.640928350937
55.7541819912565,37.6025297656329
55.7594964023326,37.6356412005572
55.7646797002763,37.5977347028805
55.75717634252,37.6325064867917
55.7593439937002,37.6352305793674
55.7594964023326,37.6356412005572
55.7560983667168,37.6333292117322
55.7591372525451,37.6389699770525
55.7553807926127,37.6409974547822
55.7569096101751,37.5980905355716
55.7642940435293,37.5998210478995
55.7646934255403,37.6219477051838
55.7668836289426,37.6335094257927
55.7585999423956,37.6032145513306
55.7588742000624,37.6308914334241
55.7685071231841,37.6168031110328
55.7652117749717,37.6401741898906
55.7657472325022,37.6179202480369
55.7583735056269,37.6058453326195
55.7655738802425,37.6146656117664
55.7577653436958,37.634336495028
55.762767880594,37.613572854052
55.759409456787,37.6385686415469
55.7542997548914,37.6013279653649
55.7647657286436,37.6398703151984
55.7681237935504,37.6290514059232
55.7605816007189,37.6118772687822
55.762767880594,37.613572854052
55.7668610154173,37.6292688451986
55.7540112372098,37.6046762687537
55.7642367267681,37.6056229880119
55.7615707725986,37.5986553015604
55.768661426202,37.6010712365516
55.7672264169395,37.6262094487594
55.7573255319498,37.6047903735378
55.762023809811,37.5986591918881
55.7605816007189,37.6118772687822
55.7557127668535,37.6375297384006
55.7634388138325,37.6132113161926
55.7550790514657,37.5982855240878
55.7631415755768,37.6345320915904
55.7593439937002,37.6352305793674
55.7657472325022,37.6179202480369
55.7539530743108,37.638850465561
55.7627319135463,37.6002581573244
55.7645963090553,37.5987552833609
55.7634388138325,37.6132113161926
55.7686641115947,37.6347838293877
55.7657472325022,37.6179202480369
55.7639824940327,37.5997237166315
55.7642015191308,37.6008754341293
55.7623227036241,37.625744137355
55.7630999889631,37.6248298482474
55.7604877189976,37.6401409984823
55.7583735056269,37.6058453326195
55.7672145034869,37.6348852417042
55.7672642082734,37.6274614947187
55.7585195384881,37.6410715453849
55.7629634258056,37.6263764852475
55.7599709760039,37.6334004908588
55.7680891248923,37.5979854402918
55.7668836289426,37.6335094257927
55.7605816007189,37.6118772687822
55.7611337683765,37.599625516031
55.7680891248923,37.5979854402918
55.7553807926127,37.6409974547822
55.7672264169395,37.6262094487594
55.7653014315547,37.627005850396
55.7569096101751,37.5980905355716
55.7688050106409,37.6403467164179
55.7658525461436,37.6334478671746
55.7624600697852,37.6385858560487
55.7677656079267,37.62688821354
55.7571053724589,37.6371243126942
55.7611337683765,37.599625516031
55.7662114381958,37.6262372813628
55.7596678135451,37.6088163462059
55.7565660498363,37.639205199755
55.7651034071789,37.6204903653349
55.7658525461436,37.6334478671746
55.7539530743108,37.638850465561
55.7585195384881,37.6410715453849
55.7593439937002,37.6352305793674
55.7630999889631,37.6248298482474
55.7662481276736,37.630969766498
55.7579231908711,37.6396270799597
55.7611192818959,37.5984419369741
55.7569096101751,37.5980905355716
55.7621600217792,37.6382081466968
55.7573010219492,37.6014233353998
55.7680891248923,37.5979854402918
55.7597666509918,37.641179706843
55.7608679647447,37.5980809254278
55.7591372525451,37.6389699770525
55.7596678135451,37.6088163462059
55.7560983667168,37.6333292117322
55.7642367267681,37.6056229880119
55.7566806131545,37.6057655836481
55.7642940435293,37.5998210478995
55.7632198410119,37.5978542640875
55.7593436665372,37.6129999486186
55.7568432590685,37.607445369833
55.7658626265171,37.6258494178991
55.7632198410119,37.5978542640875
55.762023809811,37.5986591918881
55.7592449184929,37.6320394847974
55.7560983667168,37.6333292117322
55.7570128249501,37.6381517269901
55.7677656079267,37.62688821354
55.7606248886265,37.6137564644856
55.7547414585929,37.5991574828187
55.7688050106409,37.6403467164179
55.7615396996444,37.6146879776936
55.7621600217792,37.6382081466968
55.7566806131545,37.6057655836481
55.7576020833442,37.6371056454344
55.7596678135451,37.6088163462059
55.7652117749717,37.6401741898906
55.7655738802425,37.6146656117664
55.7630999889631,37.6248298482474
55.7611192818959,37.5984419369741
55.7547414585929,37.5991574828187
55.7685071231841,37.6168031110328
55.7571053724589,37.6371243126942
55.7580359126713,37.640928350937
55.7585999423956,37.6032145513306
55.7686376093407,37.6299968918245
55.7557303317601,37.6039265822829
55.7672642082734,37.6274614947187
55.7645751552264,37.600111927328
55.7611492301201,37.6345585699595
55.7657472325022,37.6179202480369
55.7629224543207,37.6267753986553
55.7657472325022,37.6179202480369
55.7576020833442,37.6371056454344
55.7600554777854,37.6411743941435
55.7686376093407,37.6299968918245
55.7639824940327,37.5997237166315
55.7557303317601,37.6039265822829
55.7625030914717,37.599808916810304
55.762767880594,37.613572854052
55.7631415755768,37.6345320915904
55.7611337683765,37.599625516031
55.7685904471313,37.6147844788069
55.7570128249501,37.6381517269901
55.7581558161819,37.6347696766733
55.7580359126713,37.640928350937
55.7657472325022,37.6179202480369
55.7568432590685,37.607445369833
55.7685071231841,37.6168031110328
55.7664697329284,37.6406548985083
55.7664477673671,37.613676560874
55.7539530743108,37.638850465561
55.7658525461436,37.6334478671746
55.7669042219683,37.6300171136076
55.7645751552264,37.600111927328
55.7596678135451,37.6088163462059
55.7657472325022,37.6179202480369
55.7658525461436,37.6334478671746
55.7571053724589,37.6371243126942
55.7576020833442,37.6371056454344
55.7609440246022,37.6114268548019
55.7685071231841,37.6168031110328
55.7599709760039,37.6334004908588
55.7662114381958,37.6262372813628
55.7627319135463,37.6002581573244
55.7579231908711,37.6396270799597
55.7542997548914,37.6013279653649
55.7634368031287,37.5984917995807
55.7539530743108,37.638850465561
55.7612630678389,37.6376302684569
55.7631415755768,37.6345320915904
55.7685071231841,37.6168031110328
55.7625148458447,37.5988867331408
55.7652922720308,37.6391514237129
55.7625148458447,37.5988867331408
55.7615469730211,37.6378241509967
55.7539530743108,37.638850465561
55.7681237935504,37.6290514059232
55.7630999889631,37.6248298482474
55.7634368031287,37.5984917995807
55.7579231908711,37.6396270799597
55.7573010219492,37.6014233353998
55.7604877189976,37.6401409984823
55.7539530743108,37.638850465561
55.7626062977489,37.5978093608743
55.7625030914717,37.599808916810304
55.7611492301201,37.6345585699595
55.7634368031287,37.5984917995807
55.7664697329284,37.6406548985083
55.7588742000624,37.6308914334241
55.7599709760039,37.6334004908588
55.7539530743108,37.638850465561
55.757728135131,37.6012819843773
55.7657472325022,37.6179202480369
55.7554402914817,37.6389881773151
55.7647657286436,37.6398703151984
55.7630999889631,37.6248298482474
55.7540112372098,37.6046762687537
55.7674399140243,37.631128002808
55.768082224635,37.6283590528638
55.7599709760039,37.6334004908588
55.7657472325022,37.6179202480369
55.7605816007189,37.6118772687822
55.7677552450078,37.6256791900408
55.7594803045061,37.6057195738864
55.7651034071789,37.6204903653349
55.7646797002763,37.5977347028805
55.7592449184929,37.6320394847974
55.7680891248923,37.5979854402918
55.7606248886265,37.6137564644856
55.7687351119746,37.6344450764156
55.7580359126713,37.640928350937
55.757728135131,37.6012819843773
55.7545648486316,37.5987029260931
55.7611337683765,37.599625516031
55.7594803045061,37.6057195738864
55.768082224635,37.6283590528638
55.7581558161819,37.6347696766733
55.7631465231367,37.6268453090789
55.7596678135451,37.6088163462059
55.762767880594,37.613572854052
55.7668836289426,37.6335094257927
55.7634368031287,37.5984917995807
55.7655738802425,37.6146656117664
55.7623200152261,37.598211847119
55.7632198410119,37.5978542640875
55.7542997548914,37.6013279653649
55.7617969306202,37.6381266196335
55.7672195837315,37.6303373390134
55.7594803045061,37.6057195738864
55.7576020833442,37.6371056454344
55.7562594167108,37.5985605409926
55.762767880594,37.613572854052
55.7641209352403,37.6154352429941
55.7657472325022,37.6179202480369
55.7626062977489,37.5978093608743
55.7657472325022,37.6179202480369
55.7631415755768,37.6345320915904
55.7657472325022,37.6179202480369
55.7615396996444,37.6146879776936
